film,user,star,time,content
数码宝贝,多多里,力荐,2014-01-12,第一部永远的butterfly 后几部真心没有第一部好看
数码宝贝,Elinas,力荐,2019-05-30,素质极高的动画。且不说对于群像剧处理的极好，数码世界的设定整体都透露出一种赛博朋克的味道。中间有些桥段长大看懂后才真是细思恐极。
数码宝贝,Mahone,力荐,2010-01-19,怀念当年每周等待的时候
数码宝贝,Emo.兔子*3,2012-05-02,2012-05-02,这个我真的看过
数码宝贝,渡口无边,推荐,2012-11-17,次奥，回忆啊。
数码宝贝,woweike,2009-08-05,2009-08-05,初中
数码宝贝,四月,还行,2011-10-04,超不全
数码宝贝,Linlin大魔王,力荐,2010-09-27,如果说神奇宝贝是一经典动画 那么数码宝贝就一定与它齐名
数码宝贝,似水年华,力荐,2011-04-14,美好
数码宝贝,司空,推荐,2011-01-18,除了变身过程太长以外，还是蛮稀饭哒，啊哈哈哈哈~~
数码宝贝,蒹葭,推荐,2009-12-12,超萌的一部动画。初中热播的时候，中午一放学就急忙赶着回家看。
数码宝贝,一颗苹果,推荐,2011-02-16,变身变身再变身!
数码宝贝,fire,还行,2018-07-28,童年
数码宝贝,小锤,2012-10-03,2012-10-03,逊色多了，游戏也是
数码宝贝,eataix,还行,2012-01-07,补上
数码宝贝,勇者3.rd,2011-05-24,2011-05-24,ineedslash
数码宝贝,WinsonLam,力荐,2013-11-23,呜~
数码宝贝,Rebecca-Q,推荐,2011-05-28,小时候很迷。。。
数码宝贝,wazedix,力荐,2012-01-20,童年的回忆！！
数码宝贝,张淼淼,力荐,2010-12-03,童年记忆
数码宝贝,结夏,还行,2008-06-17,喜欢甲虫兽~~~
数码宝贝,小枫,推荐,2008-07-26,喜欢太一和暴龙兽，还有加鲁鲁兽，阿武和天使兽都很可爱的说~初三看的ms……
数码宝贝,不良校花余周周,力荐,2018-07-16,OP十星真的！只看过第一部 所以在我心中数码宝贝系列就是经典 太热血太燃了 对神奇宝贝无感
数码宝贝,海绵宝宝_,力荐,2018-08-23,当巴鲁兽追着电车跑 当美美的帽子飞起来 当主题曲响起来 那段吵着战斗暴龙兽和钢铁加鲁鲁谁比较厉害的时光 那段放学回家蹲在电视前一看就眼睛不眨半小时的时光 那段宁愿放弃买零食的零花钱去买盗版光碟来看巫师兽后来怎样了的时光 真是最最美好的童年。那个飞帽杀 我想 看一万遍也会哭一万遍 因为这几个小朋友这几个数码暴龙 真的是爱过的。
数码宝贝,谋杀游戏机,力荐,2010-03-28,儿时影响最深三部动画之一
数码宝贝,獨孤求敗,力荐,2019-09-24,主题曲bgm很适合做起床闹钟........
数码宝贝,线线,还行,2009-09-06,这个分类标签中的动画都是在上初中以前看的。最晚是小学六年级的灌篮高手。之后的动画都归在TV动画标签里。
数码宝贝,Engride,推荐,2009-08-02,小学时的午间娱乐。。。
数码宝贝,Tomoe,力荐,2017-05-27,昨晚看了各种进化的视频合辑，那个激动啊！太勾回忆啦！
数码宝贝,mångata,推荐,2011-08-28,矮油54集终于看完了呀。
数码宝贝,hai,推荐,2009-10-10,"反正小时候怎么都爱看的东西  "
数码宝贝,云吞老丸子,力荐,2012-08-11,当年超喜欢！！
数码宝贝,汤先生,还行,2010-06-15,里面很多小正太~~~
数码宝贝,Omega,力荐,2009-09-13,XX兽进化~~~XX兽~~~内牛满面啊内牛满面
数码宝贝,发条柚子,力荐,2012-02-01,泪流满面的童年！
数码宝贝,肥尘,力荐,2013-06-11,我爱TVB
数码宝贝,夏日扬帆,力荐,2009-08-18,第一部最好
数码宝贝,UrthónaD'Mors,2014-04-04,2014-04-04,童年回忆 但并不喜欢这个画风 呃呃呃
数码宝贝,somnambuleNRR6,还行,2010-07-26,配音恶到家
数码宝贝,书中仙,力荐,2010-04-03,唉。
数码宝贝,流言,还行,2009-06-30,很佩服日本人动画周边产品产业化的水平。
数码宝贝,Michael JZ,力荐,2014-06-24,由于某人一句话想起了这部动画，22岁了重看，还是觉得很多地方很让人激动。现在看更能看出小时候没看出来的东西。比如怪兽的造型设计风格的多种多样，对各种元素的应用，情节设定什么的，很屌的一部动画，童年记忆。
数码宝贝,BCRaiser,力荐,2014-02-01,怀旧 5星
数码宝贝,惊蛰,还行,2012-12-06,一直很喜欢的动画，后几部渣了。
数码宝贝,刺.,力荐,2008-06-27,.
数码宝贝,不是说注册的时候名字随便起多长,力荐,2010-10-07,很有深度哟 
数码宝贝,somnus.yolanda,推荐,2009-09-15,啊 以前老背每个人对应的内啥..
数码宝贝,Marci,推荐,2012-01-24,美美的帽子
数码宝贝,神秘金针菇,力荐,2013-01-17,我这是在补完我的童年。
数码宝贝,TheFlash振魏泽,2014-05-03,2014-05-03,这是公认的最经典的一部，却不是我最喜欢的一部，可能是因为当时年纪太小了。
数码宝贝,[已注销],力荐,2019-05-09,"幼儿园最爱的动画,小时候还意淫过自己和阿和，跟他一起骑着钢铁加鲁鲁飞驰......"
数码宝贝,M Cheungら,推荐,2009-12-17,還記得初中時候，有個男孩一憤怒就高呼“裝甲進化”，到現在想起都要笑翻
数码宝贝,crystal,还行,2011-12-25,童年回忆 动画 
数码宝贝,Joy,推荐,2011-10-31,当年最爱，超过PM
数码宝贝,ポニー,推荐,2010-01-26,~
数码宝贝,萤火虫子,还行,2010-01-18,唯一的感覺是，數碼寶貝太丑了……
数码宝贝,PaPu,推荐,2010-09-21,这个四星是替小时候打得。大学重温了一遍，被雷到了……
数码宝贝,Alary,推荐,2008-09-04,不过我看的是第四版的。。这个貌似是第五版。。
数码宝贝,Ideal-X,力荐,2012-05-22,5部都看了~~~
数码宝贝,慕詩,推荐,2017-09-25,小时候喜欢看
数码宝贝,盲侠,还行,2009-09-16,家里只一台电视 怨念阿 每次俺弟都先蹲前
数码宝贝,INGLORIOUS猫奇,还行,2011-01-29,胖丁- -
数码宝贝,我不是盆栽啊,力荐,2011-04-28,大一寒假，深夜一人看数码宝贝，它们进化的时候，那个音乐不是很振奋人心吗，然后我就哭了。||—_—我大概是世界上第一个看数码宝贝看哭了的人类吧。
数码宝贝,水浒三国金刚,还行,2016-04-26,口袋妖怪的后辈
数码宝贝,阿奇波尔德,力荐,2018-12-20,至今每每想到四大邪神就还想重温
数码宝贝,ZeonGin Sou,力荐,2011-04-24,5星给童年
数码宝贝,七月的风,推荐,2012-01-19,还是第一部好看
数码宝贝,夏奈,力荐,2011-08-27,爆菊受，进化！！！！！！！！！！
数码宝贝,★☆★,推荐,2010-06-09,这都是小时候的记忆啊.....
数码宝贝,宅非宅,推荐,2011-12-04,哈哈，小学在学校午间管理的时候，老师给我们看的，好高兴啊
数码宝贝,汤汤,力荐,2018-06-17,这是最能代表我童年的一部动画片。
数码宝贝,V.Dunham,力荐,2013-02-14,nice to meet you all
数码宝贝,P///,力荐,2012-05-23,超爱变身 哈！
数码宝贝,xc75675,推荐,2010-09-01,究极进化
数码宝贝,我在豆瓣撒酒疯,推荐,2011-06-06,居然有人把这么少年的动画放到腐片的范畴，呼叫下限君！（好吧，其实一回想这部动漫，第一个闪过我脑海的就是太一和阿和在草地上滚在一起打架的情节……拜托看这部动漫的时候我还是纯情的小学生并且还很狗血地暗恋阿和的好不好><）
数码宝贝,品客,2013-10-31,2013-10-31,片尾曲灯火阑珊的大楼上，每个主角闪烁的身影，是一辈子忘也忘不掉的画面……
数码宝贝,蓝色啄木鸟,力荐,2017-04-10,童年经典，喜欢里面很多宠物小精灵。还挺热血的，宝贝们之间经常PK~\(≧▽≦)/~
数码宝贝,子期已归西,力荐,2014-01-16,av535499
数码宝贝,azurebleu,力荐,2010-05-10,友達。。。
数码宝贝,杨大志°,还行,2017-01-20,说真的还真对数码宝贝没什么感情，小时候不怎么喜欢看这个
数码宝贝,阿萱,力荐,2009-07-24,太美王道~！
数码宝贝,谍影重重,推荐,2012-03-08,好长！！！
数码宝贝,elvuelo,还行,2008-10-10,不错。
数码宝贝,Esther GDB,力荐,2010-10-15,阿和好帅
数码宝贝,FRANC L.,还行,2009-04-14,在我的童年一直认为其是盗版宠物小精灵
数码宝贝,陳七歲會快樂,推荐,2017-04-10,动画还不错，最喜欢皮卡丘~
数码宝贝,雨果,推荐,2017-02-06,因为宠物小精灵先入为主，我一直对数码宝贝有种奇怪的抵抗
数码宝贝,沧海一小生,推荐,2017-04-13,记得当时还出了好多数码宝贝衍生品，贵的买不起，粗制滥造的也有好几个了。
数码宝贝,爱情海,还行,2017-04-10,我现在还有一颗童年的心，小时候没看过，现在才在看。
数码宝贝,qw0aszx,推荐,2015-11-22,奇怪的是相比于OP，我一直对ED的感情更深
数码宝贝,有心打扰,推荐,2011-05-06,儿时的回忆，最最经典的一部数码宝贝。
数码宝贝,efuchan♡,力荐,2012-03-03,还记得那些年我们一起冒险的数码宝贝世界么...其实DIGIMON就是我的童年。 前几天星空深夜档重播 就跟着又看了几话 感觉这片子真是又晦涩又幼稚 不过还是觉得很燃!
数码宝贝,Ada🧣Wong💋💍,力荐,2015-09-01,小学时代的感动，当年最喜欢天使兽！希望天使兽和仙女兽在一起！
数码宝贝,罗弘霉素,还行,2012-03-23,看完宠物小精灵之后看了这个，感觉山寨感十足，感觉一般。
数码宝贝,南條某葉,推荐,2012-04-26,主题曲很好听，只看了第一部~~
数码宝贝,元气。,还行,2017-03-30,这个好像没怎么看过……形象不如隔壁神奇宝贝可爱 感觉男孩子会比较喜欢……
数码宝贝,美好时光只为你,推荐,2017-06-03,每次一听到数码宝贝进化变身的音乐都特别激动，仿佛感同身受啊！
数码宝贝,kakakarl,力荐,2014-06-23,永远的第一部。看剪辑的进化片段都能哭出来……
数码宝贝,本味何知,力荐,2018-02-20,只对陆配国语版有感情，往者不可谏，昨日之日不可留。
数码宝贝,Iker,推荐,2011-04-12,正准备下~~
数码宝贝,哼哼.floweray,力荐,2018-03-19,拿着复读机一遍又一遍录buttterfly的年龄
数码宝贝,穆.,推荐,2011-05-21,我小时候好爱看で哈哈哈哈~
数码宝贝,水径浅沫,推荐,2010-12-07,因为宠物小精灵先入为主，我一直对数码宝贝有种奇怪的抵抗
数码宝贝,Panda的阴影,力荐,2013-03-02,满满的童年回忆：记得有一次放学回家太累就在房间里睡了一觉，醒来后发现自己不小心错过一集，于是伤心得嚎啕大哭；最后一集竟然刚好遇到大雷雨天气导致断电，把我和小伙伴们伤心得不要不要的，直到多年之后我才在电脑上补看最后一集。……
数码宝贝,狐适。,推荐,2008-08-02,"第一部最经典,后面就不行了"
数码宝贝,皇帝陛下的玉米,力荐,2009-12-13,能看到这样的动画很幸福的
数码宝贝,tlmgt,力荐,2011-09-07,有些东西就是永远都看不腻。
数码宝贝,Stan×追隨您會是一輩子,推荐,2010-11-21,そうだよ～比起宠物小精灵我也更喜欢数码宝贝呢。小学的时候港台给力嘛。
数码宝贝,[已注销],力荐,2010-09-04,我的青春啊.!
数码宝贝,sonic monk,力荐,2009-07-09,唯一一部觉得国配更好的动画，各种感情的纠结还有人物和数码宝贝的设定都是很优秀的，看了不知道多少次啊，小时候爱死阿和。
数码宝贝,【半注销】,力荐,2008-07-15,也是让我疯狂的一部啊！！！
数码宝贝,瑾朵朵逢考必过,推荐,2009-06-30,亚古兽进化：丧失暴龙兽！！！
数码宝贝,托尼·王大拿,力荐,2009-12-18,多美妙的回忆呵
数码宝贝,◆ hachi,力荐,2012-01-02,准备空了重温一遍，超爱进化那段音乐啊(๑>◡<๑)
数码宝贝,icebloom,力荐,2011-06-15,童年挚爱! 现在听主题曲能轻易让我泪流满面.
数码宝贝,掉线🇨🇳,力荐,2011-08-13,神作
数码宝贝,啦啦啦,力荐,2016-12-16,看的第一部日本动漫，最喜欢第一部，没进化的小怪兽圆滚滚的好可爱，一些情节很轻松。几个小孩的性格不同，小孩和数码宝贝的性格又互补，每次经历都是一次成长，很热血。最爱看打怪升级的动画片啦。
数码宝贝,喜欢吗~,力荐,2017-03-15,童年，小时候一直期待自己是被选上的小孩！
数码宝贝,壳子,力荐,2017-02-07,没看过宠物小精灵 所以觉得数码宝贝超赞 为啥中国拍不出来这样的 不过还是别模仿了我的大天朝 创创新吧😌
数码宝贝,绿河,力荐,2017-02-13,进化的音乐一出来我都快哭了
数码宝贝,回忆与否之,力荐,2019-09-28,18岁末尾的暑假突然重温起这个系列，原本只当它情怀番，没想它带给我的会是这般繁杂的感受。神秘冒险，趣妙奇遇，剧情简单但不敷衍，核心俗套却不空洞。这是孩童向的作品，但人物的厚度令人惊讶，除家庭背景外，中后期他们也会有犹豫、焦虑和沉沦；暂别时他们各有选择，但他们知道这些皆无对错，不过是为寻得自我心路的中点而已，当看到“大家的路虽不同，但目的是相同的，不管哪条路都不好走”时，我分不清这是给哪个年龄层观看的东西。当年我对影视没有丝毫认识，随我哥看的港版［数暴］，如今重看忽然发现，重温的绝不止是部动漫。在那个变幻无穷的奇异世界，通过再次前往这个旧日前往过的境象，我在看清它的原貌之余，更能探回旧日的自己。人生破事固然很多，遇到［数码］是种幸运，人就该有些东西，能让自己回想起生命的起初，原来自己也有过［梦］
数码宝贝,社会大哥大,力荐,2017-02-07,太经典了，长大后再回看，无法用言语表达的激动
数码宝贝,烟波人长安,力荐,2017-09-19,小时候最大的愿望，就是养一只暴龙兽。。。
数码宝贝,EVA_征服天堂,力荐,2011-11-07,20世纪末，看到了一部至今还热血沸腾的动漫
夜访吸血鬼,西西弗假面,推荐,2012-10-03,完了看完以后我满脑子都是皮特=启蒙主义 阿汤哥=法国新古典主义 小萝莉=浪漫主义。。
夜访吸血鬼,X,力荐,2017-05-16,其他就不说了，颜狗的盛宴，聚集了很多欧美一线演员的颜值巅峰时刻
夜访吸血鬼,呉大腿,推荐,2012-05-23,这部片里的吸血鬼才是真的帅 经典啊
夜访吸血鬼,骑个小矮人,力荐,2011-11-23,夜访吸血鬼》，我觉得曾经的李斯特是个好吸血鬼，，，，
夜访吸血鬼,asfishinwater,推荐,2010-04-10,冲着阿汤哥的美色去的话，还是很值的。冲着yy的背背山情节去，口水应该可以流一地了~
夜访吸血鬼,zonovo,推荐,2009-04-28,都是厉害的演员，但我没感受到太多。（没想到蜘蛛女Kirster Dunst这么小就开始演戏，还如此出色.)
夜访吸血鬼,minyee13,推荐,2007-11-08,"Banderas啊啊啊啊  原来只有少数的吸血鬼积极寻求永生"
夜访吸血鬼,·謎語語語語,推荐,2009-04-24,"看了才知道原来是皮特~~~  恩~~其实蛮。。。。说不出来~~反正我那个皮特怎么样都很帅~！"
夜访吸血鬼,不許動,2012-12-07,2012-12-07,看了下评论啊。。。。好评的好多都是说两大美男。这个是没错，但是高分的理由我没看出来啊
夜访吸血鬼,风雨骑老师,还行,2009-06-25,当年两朵如花似玉的男明星演绎的一出攻受争夺大戏。
夜访吸血鬼,郑志锋,力荐,2012-08-05,看看男女主演阵容就知道了。很久之前就看过电影，印象最深的是克尔斯滕·邓斯特跟一大妈在深井中被阳光火化的片段。
夜访吸血鬼,孙岩TERA,力荐,2008-05-17,94年，老汤和皮特共同演绎了一个传奇，吸血鬼的不朽传奇。
夜访吸血鬼,CICI WANG,较差,2009-10-20,"我居然看完它了。我真伟大。  只是导演和编剧都太锉了那。这故事太雷了。  赞成某评论：暴殄天物啊！攥着三个超级大帅哥就拍成了这样？"
夜访吸血鬼,格瓦拉,推荐,2010-09-10,一大基情片，开始一个小时阿汤哥是攻的外表受的内心，皮特是受的外表攻的内心，并且阿汤哥还找了一幼女来掩饰他的身份，时间跨度上的哥特诗
夜访吸血鬼,雅典娜,力荐,2012-08-05,趁着看完小说又复习了一遍，再次感叹阿汤好美皮特好美班叔好美~ 电影比小说的节奏要舒服点。想当年十几年前第一次看这片时我还不知道啥是腐呢，咳咳。。。
夜访吸血鬼,touya,还行,2017-11-19,由两位著名的多年来我从来不觉得帅的好莱坞帅哥、一个小时候比长大了之后更会演戏的小姑娘、外加为了他而看但戏份好少的Antonio Banderas共同演出的吸血鬼电影。永生，有时候不是什么好事儿，你看，那么多吸血鬼电影里的吸血鬼都很痛苦。
夜访吸血鬼,在原力中凌乱,还行,2012-08-08,有钱人真是矫情，我要是变成吸血鬼了绝壁潜心钻研量子力学，完了以后跟一群老头子抢诺贝尔奖，看谁活得长
夜访吸血鬼,脚板,推荐,2010-11-18,绝对的BL·JQ呀，那眼神那台词... 萝莉面孔恶女心灵神马的就靠边站吧。太放荡了!!!
夜访吸血鬼,No.A.,力荐,2009-04-09,Tom Cruise最腹黑的角色，感觉这也是他最出色的一个角色~Kirsten还是小时候灵，那演技不知道把Brad Pitt拼到哪里去了，我果然是腹黑控~Brad Pitt的脸太宽看着不怎么顺眼，不过还是忧郁小生迷人万分~~
夜访吸血鬼,玛丽隔壁,推荐,2009-03-19,最後有一句In memory of River Phoenix，據說本來他要演記者的。
夜访吸血鬼,今生、唯爱,还行,2013-10-22,无辜的皮特一路无辜下来，教父般的阿汤哥屡次满血归来，妇人心肠的小姑凉也终究是出来混都要还的。人活一世，草木一秋，永生的路上，全是寂寞相伴
夜访吸血鬼,林鎏,力荐,2010-10-03,最爱的一部吸血鬼片子，也是吸血鬼里程碑吧。
夜访吸血鬼,再见皮卡™,推荐,2011-11-11,Kirsten当时只有12岁演的真棒  根本没看出来是阿汤哥眼来还有这么美的时候
夜访吸血鬼,死宅浪给飘白,推荐,2010-03-25,"It reminds me of LAREINE. The more you tried, the more I wanted you."
夜访吸血鬼,马西嘻嘻嘻,推荐,2010-01-25,邓斯特那时候多嫩啊。Neil Jordan中规中矩，没有什么innovation。没有真正看懂主题。
夜访吸血鬼,元帅,还行,2009-11-12,噢我讨厌tom cruise这样儿的sb样儿。。片子很性感。
夜访吸血鬼,神游少年欣小欣,力荐,2008-10-11,"非常唯美..  吸血鬼的美与恶都在不停的纠缠其中..  吸血鬼也有自己的痛苦,他们也有自己交织的命运.."
夜访吸血鬼,Oudea Zheng,还行,2009-08-11,在漫长的岁月里，人，或者说吸血鬼，要么变得冷酷无情多什么也漠不关心....就像那个最老的吸血鬼，“你早就死了，你希望我让你复活”....要么就是像那群吸血鬼那样堕落....似乎是更容易堕落的...“we are nothing，我们什么也不是”生命是一堆mistake，毫无意义
夜访吸血鬼,Sean Peng,较差,2010-09-01,"dialogues awful, characters wishy-washy, plot stretched. All in all, a bored vampire telling a story of the empty existence of his kind."
夜访吸血鬼,嘻嘻😁,推荐,2012-02-12,布拉德·皮特和汤姆·克鲁斯纠缠几个世纪的基情，中间还被拉丁帅哥安东尼奥·班德拉斯插一脚，电影史上都空前绝后了。《福尔摩斯》相比之下弱爆了！
夜访吸血鬼,赱馬觀♣,还行,2019-10-29,鉴于观众也在观影，路易巴黎看戏时落下的那句评语，就可以再外挂一层――“假装成吸血鬼的人类在演假装成人类的吸血鬼在演吸血鬼！”……比前卫更靠前。我们一般称之为：前锋。
夜访吸血鬼,一小片,推荐,2011-05-12,比起最近很流行的吸血鬼主题电影《暮光之城》，我更推荐大家去看《夜访吸血鬼》描述了一个凡人怎样渴望成为吸血鬼 然后自责、愤怒、无奈...仅存的人性怎样一点点消失。主人公情感细腻而深刻。如果给你次选择的机会，一个吸血鬼莱斯特从未有过的选择——你 愿意成为吸血鬼吗？
夜访吸血鬼,Zackiemad,还行,2010-08-29,the ending is fuckin mo liu.
夜访吸血鬼,一條魚佔滿了河,推荐,2011-03-27,史上最成功的吸血鬼電影，在其面前，《Twilight》根本就是個屁！
夜访吸血鬼,小小白药不能停,还行,2012-01-12,虽然是喜欢的题材，鬼怪，历史，可还是感觉没啥意思，十分平庸。
夜访吸血鬼,ζωήιδ,力荐,2007-11-25,Take me!!!
夜访吸血鬼,levitating,推荐,2011-02-17,观赏性挺强，很像中学时看那些情节跌宕起伏的世界名著的阅读体验。邓斯特小时候真是光芒四射，大了就显得好平庸，虽然长相气质几乎都没太多改变。
夜访吸血鬼,好大一张饼,还行,2013-01-29,不单纯是部吸血鬼故事，更多的是关于吸血鬼自我意义的搜寻和对虚无时光的探讨。莱斯特残暴嗜杀，所以他要的只是更长的生命来完成更完美的杀戮，而路易悲天悯人，没有了爱的那个人，再长的生命都是被毫无意义地虚度，从这个角度讲电影有些新意。不过节奏掌握不好，对人物心理的刻画明显力度不够
夜访吸血鬼,樱花花花花,还行,2019-04-30,感觉是关于人的自我接纳的，但是讲得很浅，大多数时候还是肤浅的帅哥美女舞会杀人，华丽的外壳下是苍白无趣的故事。可能吸血鬼的生活恰恰是这样，华丽而无趣吧。
夜访吸血鬼,阿灰灰灰灰灰灰,推荐,2013-10-11,看得出后来的吸血鬼作品对此片的模仿，20年前的阿汤哥真是貌美如花，皮特长发真是美好，加一星。
夜访吸血鬼,=_=秋叶,推荐,2012-01-13,之前太纯洁没看懂，现在看，分明是BL电影啊，两个男人跟一个小萝莉的故事
夜访吸血鬼,S。,推荐,2010-11-21,汤姆克鲁斯年轻时真是苍白而俊美啊~~我看了两个小时都没发现是他额==布拉德皮特有点痤
夜访吸血鬼,narcissus,力荐,2009-02-06,我看的第一部吸血鬼电影，很不幸在开场就晕血滩在转椅上＝　＝．音乐和造型让我坚持看完了，虽然不明白什么意思．．．ＰＳ：我觉得阿曼德身边的孩子长的好看，是childe吗？
夜访吸血鬼,bokuka,还行,2012-07-29,这片子到底想表达什么，吸血鬼是怎样搅基的吗！？话说阿汤哥还有这么惊艳的时候，养眼了。
夜访吸血鬼,斑斑,推荐,2010-08-21,一直对吸血鬼题材的片子兴趣不大（即使是动画圣魔之血）。。。。所以即使这样经典的片子，也只给个四星了
夜访吸血鬼,启酱037,力荐,2011-05-14,这才是真正的吸血鬼电影，很真实，很人性。。。
夜访吸血鬼,一Drizzt三,力荐,2009-05-24,回过头来看《夜访》~哦，太邪恶了，是当年我纯洁的缘故，还是再早大家都很纯洁的缘故呢。至少我可以肯定，在很早很早大家都很纯洁的时候，原作作者一个人就开始很不纯洁了~
夜访吸血鬼,熊不熊熊,还行,2010-09-18,Tom Cruise的美貌- - 狮子王Brad Pitt- - 少女Kirsten Dunst（看了半部才恍然大悟，更像<初吻>里Vic的好友）
夜访吸血鬼,你的益达,推荐,2014-02-08,其实失望还是有的，主角简直光环加量，秒敌那是几秒钟的事。腐朽的贵族醉生梦死，出演闹剧的僵尸们何尝不是猎物们的投射，一样失去了生存的进取之心。阴郁的长年传说里爱的斗争不因时间抛磨失色，记得那阳光的魅惑也要继续书写黑暗啊。
夜访吸血鬼,半城风月,还行,2017-12-27,画面质量高于剧情，不过阿汤哥和皮特就够了。
夜访吸血鬼,<A>,还行,2009-10-01,啊 我没认出 那是阿汤哥 。。可见 他 当时 是多么的 年轻  硬是觉得 没有想象 中的 那么好哇。。  大概 在 那个 年代 这还是 很神奇的 构思哇。
夜访吸血鬼,爬行钢炮,力荐,2011-12-20,演员太强大了。故事很有快感。
夜访吸血鬼,阿错,力荐,2010-08-14,超NB的吸血鬼电影。。。小萝莉演的很棒。。
夜访吸血鬼,[已注销],力荐,2012-03-05,完蛋了，被阿汤哥年轻时候的模样迷死了！！这不是恐怖片也不是惊悚片啊！！这是钙片！！！
夜访吸血鬼,大邪妈,推荐,2008-06-13,以前一直不能理解为啥西阿汤哥绰号叫靓汤...瞅他现在那样儿....啧啧啧....但看过了这片....啊啊啊啊啊啊啊啊!!!!!!!!!!!!!!!!!!!!!!!!我深刻理解了......
夜访吸血鬼,逃之夭夭,推荐,2009-03-25,啊，阿汤哥真是太灵了！！！！！！没认出来啊没认出来~~~克箩迪娅死的时候真是大快人心哈~~就是不喜欢她，自私自利，阴险毒辣，竟然害死了靓汤！！！所幸，汤哥是不死身~
夜访吸血鬼,一笑,还行,2013-10-18,更像是一部舞台剧，化妆和造型很夺人眼球，但全片看起来与吸血鬼没有太多关系，过分重在影射而没有充分利用影像的表现力，大段的对白导致看起来显得很絮叨、冗长和缺乏故事感
夜访吸血鬼,皓宇,推荐,2011-04-30,如此着迷的吸血鬼。邓斯特现在还真比不上当初那惊艳。
夜访吸血鬼,行之,力荐,2017-03-18,美少年美少女，剧情什么的都不用就可以支撑一部电影了
夜访吸血鬼,Karo,推荐,2011-02-08,pitt貌似这部出名的？但是他的大方颚那里有古典美男的感觉，他真的不适合古装和一脸粉！TOM这部绝对艳压群雄，Antonio也绝对眼前一亮。剧情，反正有小说打底
夜访吸血鬼,wangzhy,推荐,2010-03-10,这个故事你喜欢吗，如果不喜欢，我换一个给你讲吧……
夜访吸血鬼,离离菊上草,力荐,2013-02-12,说起来，彼时BP尚显青涩而阿汤哥显然已经妖孽得炉火纯青，但出于傲慢与偏见，我仍然更喜欢里面的BP，有一种奇妙的禁欲感，也恭喜他们成为了我心中又一对完美CP（原作者承认过这两人确实是一对嗯哼~），顺便感慨一下Dunst小时候吸引人多了
夜访吸血鬼,翘,还行,2010-10-07,所有永生的主题都是悲剧下场，所以看片伊始就失了兴致。再次印证阿汤哥的帅我永远也不懂。
夜访吸血鬼,小然看云歌,力荐,2013-07-24,除了腐还是腐啊 实在不喜欢法国装啊 皮特儿为什么这么喜欢长发啊 妹啊 又是长发啊！！！尼玛化妆师和汉克斯有仇啊 这装画的像鬼啊 这萝莉可惜长的差了点 看娜塔莉多红 要是换两个人拍这戏怕是一星的样子了
夜访吸血鬼,shaguaYIg,力荐,2008-08-12,"Louis： We belong in hell.   路易斯：我们属于地狱。"
夜访吸血鬼,Hey_Show,推荐,2012-01-19,对吸血鬼题材不是很感冒，不喜欢皮特那长发飘飘的样子，还是阿汤哥更帅！这世上应该没有这么多流着人类的血的吸血鬼，不过倒有很多流着吸血鬼的血的人类！
夜访吸血鬼,Bill,推荐,2007-04-12,好莱坞两大帅哥联手捧出邓斯特～ 汗死人看到结束都没认出Tom Cruise～
夜访吸血鬼,鹿鹿,推荐,2012-02-18,勒士达和路易一起200年居然什么都没发生。。。属于布拉德皮特和汤姆克鲁斯的基情片。甚腐。
夜访吸血鬼,巫,力荐,2009-09-11,寂寞是最好的調味 孤獨是最好的催眠 瘋狂找一雙唇 能夠當我酒杯
夜访吸血鬼,cactus flower,力荐,2011-04-27,第一次看的时候14岁。孤独是人永远的痛，吸血鬼也不能幸免。我实在是喜欢克劳迪娅那个洋娃娃一般的吸血鬼，12岁的身体，无比沧桑的眼神。
夜访吸血鬼,泥鳅鳅,推荐,2009-07-06,"一直以为是恐怖片不敢看来着。  那小女孩就是蜘蛛侠那个女主角嘛。  原来她那么小。。  两大帅哥还真是长青啊~~"
夜访吸血鬼,岚羽,推荐,2008-06-29,百年孤寂的电影，路易斯的挣扎迷茫，暴戾的李斯特霎那间显现的孤独和脆弱，充满人性挣扎的电影，最后的最后，那个人类记者居然所求成为吸血鬼，无视路易斯的本意，那一刻，寒入骨髓
夜访吸血鬼,Sunman,还行,2011-11-12,老片儿。重温了一遍，年轻时看的时候就没啥感觉。现在看还是那德行。毕竟影片的核心思想是属于鬼怪的，作为人本身是不会有那种想死死不了的痛苦，引起不了深层次的共鸣。三星半。
夜访吸血鬼,francisca,推荐,2007-12-03,"tom is much more handsome than pitt  those neither of them is my type"
夜访吸血鬼,我在豆瓣撒酒疯,推荐,2010-07-06,真是处处见JQ。看到最后我都不明白为啥路易会喜欢上那个小姑娘，这姑娘明明没有小汤哥一半好……PS，布拉德皮特童鞋在这部片里就是吸血鬼版的万人迷啊~无论男女、人鬼，通吃通吃！！！！！
夜访吸血鬼,船山遗风,还行,2012-06-14,其实我是去看布拉德皮特的，汤姆克鲁斯现在才开始注意，感觉对电影期望过高。吸血鬼的基情世界。
夜访吸血鬼,咖喱娜,还行,2010-02-27,实在搞不懂美国人为毛介么热衷吸血鬼。当年这片子多受欢迎，现在还有暮光更受欢迎。。。
夜访吸血鬼,七分,较差,2011-04-28,难道长得帅、还是吸血鬼就能得高分?  还是看在皮特和阿汤哥的面子上?  吸血鬼被拍成2个帅哥和一个萝莉的乱伦故事... 实在不敢苟同.... 一星给皮特、一星给啊汤哥、谁让人家长得帅呢....
